candidate_id,anti_sd_type,site_rank,mrna_start_0based,mrna_end_0based_exclusive,mrna_start_1based,mrna_end_1based,asd_start_5p_0based,asd_start_5p_1based,asd_end_5p_0based_exclusive,asd_end_5p_1based,overlap,pairing_score,aligned_spacing,d,dG_spacing,dG_mrna_unfolding,dG_duplex_candidate,dG_start,dG_standby,dG_total,tir,is_best_site
g10_child_16,wt,6,1,5,2,5,0,1,4,4,4,2.6,22.0,17.0,17.952,0.0,-5.8,-1.194,0.0,10.958,4.738630531423879e-05,False
g10_child_17,orthogonal,1,14,18,15,18,0,1,4,4,4,6.8,6.0,1.0,0.288,1.1,-14.3,-1.194,0.0,-14.106,21811012563726.15,True
g10_child_17,orthogonal,2,11,18,12,18,0,1,7,7,7,13.8,9.0,4.0,1.728,1.1,-14.3,-1.194,0.0,-12.666,2108062860621.9858,False
g10_child_17,orthogonal,3,8,18,9,18,0,1,10,10,10,14.4,12.0,7.0,4.032,1.1,-14.3,-1.194,0.0,-10.362,50143647706.94991,False
g10_child_17,orthogonal,4,5,18,6,18,0,1,13,13,13,10.8,15.0,10.0,7.2,1.1,-14.3,-1.194,0.0,-7.194,293543810.5628402,False
g10_child_17,orthogonal,5,1,18,2,18,0,1,17,17,17,9.2,19.0,14.0,12.768,1.1,-14.3,-1.194,0.0,-1.626,34979.16838892422,False
g10_child_17,wt,1,11,20,12,20,0,1,9,9,9,6.0,9.0,4.0,1.728,1.1,-3.3,-1.194,0.0,-1.666,37324.86437624813,True
g10_child_17,wt,2,8,12,9,12,0,1,4,4,4,8.8,12.0,7.0,4.032,1.1,-3.3,-1.194,0.0,0.638,887.8316130668192,False
g10_child_17,wt,3,5,14,6,14,0,1,9,9,9,6.0,15.0,10.0,7.2,1.1,-3.3,-1.194,0.0,3.806,5.197417554480508,False
g10_child_17,wt,4,15,20,16,20,3,4,8,8,5,6.6,2.0,-3.0,9.6289,1.1,-3.3,-1.194,0.0,6.2349,0.10095226506367184,False
g10_child_17,wt,5,2,11,3,11,0,1,9,9,9,9.2,18.0,13.0,11.232,1.1,-3.3,-1.194,0.0,7.838,0.007488058875602677,False
g10_child_18,orthogonal,1,14,18,15,18,0,1,4,4,4,6.8,6.0,1.0,0.288,0.5,-14.5,-1.194,0.0,-14.906,79882048632949.23,True
g10_child_18,orthogonal,2,11,18,12,18,0,1,7,7,7,13.8,9.0,4.0,1.728,0.5,-14.5,-1.194,0.0,-13.466,7720704367186.447,False
g10_child_18,orthogonal,3,8,18,9,18,0,1,10,10,10,17.6,12.0,7.0,4.032,0.5,-14.5,-1.194,0.0,-11.162,183649305279.00845,False
g10_child_18,orthogonal,4,5,18,6,18,0,1,13,13,13,14.0,15.0,10.0,7.2,0.5,-14.5,-1.194,0.0,-7.994,1075093642.84535,False
g10_child_18,orthogonal,5,1,18,2,18,0,1,17,17,17,12.4,19.0,14.0,12.768,0.5,-14.5,-1.194,0.0,-2.426,128109.94547915693,False
g10_child_18,wt,1,11,20,12,20,0,1,9,9,9,10.2,9.0,4.0,1.728,0.5,-5.9,-1.194,0.0,-4.866,6715715.524507032,True
g10_child_18,wt,2,8,13,9,13,0,1,5,5,5,5.6,12.0,7.0,4.032,0.5,-5.9,-1.194,0.0,-2.562,159744.03783273153,False
g10_child_18,wt,3,5,13,6,13,0,1,8,8,8,2.0,15.0,10.0,7.2,0.5,-5.9,-1.194,0.0,0.606,935.1508261656722,False
g10_child_18,wt,4,15,20,16,20,3,4,8,8,5,10.8,2.0,-3.0,9.6289,0.5,-5.9,-1.194,0.0,3.0349,18.163942590336024,False
g10_child_18,wt,5,2,11,3,11,0,1,9,9,9,5.0,18.0,13.0,11.232,0.5,-5.9,-1.194,0.0,4.638,1.347296877823576,False
g10_child_19,orthogonal,1,14,18,15,18,0,1,4,4,4,6.8,6.0,1.0,0.288,2.4,-11.9,-1.194,0.0,-10.406,53854724634.46757,True
g10_child_19,orthogonal,2,11,18,12,18,0,1,7,7,7,13.8,9.0,4.0,1.728,2.4,-11.9,-1.194,0.0,-8.966,5205129497.736154,False
g10_child_19,orthogonal,3,8,18,9,18,0,1,10,10,10,10.2,12.0,7.0,4.032,2.4,-11.9,-1.194,0.0,-6.662,123812332.4873362,False
g10_child_19,orthogonal,4,3,20,4,20,0,1,17,17,17,12.2,17.0,12.0,9.792,2.4,-11.9,-1.194,0.0,-0.902,10804.254899017995,False
g10_child_19,orthogonal,5,0,6,1,6,0,1,6,6,6,5.4,20.0,15.0,14.4,2.4,-11.9,-1.194,0.0,3.706,6.11307261774711,False
g10_child_19,wt,1,11,20,12,20,0,1,9,9,9,6.0,9.0,4.0,1.728,2.4,-2.2,-1.194,0.0,0.734,759.7623383601865,True
g10_child_19,wt,2,8,12,9,12,0,1,4,4,4,6.8,12.0,7.0,4.032,2.4,-2.2,-1.194,0.0,3.038,18.072162717434832,False
g10_child_19,wt,3,4,12,5,12,0,1,8,8,8,5.2,16.0,11.0,8.448,2.4,-2.2,-1.194,0.0,7.454,0.013963056567966411,False
g10_child_19,wt,4,15,20,16,20,3,4,8,8,5,6.6,2.0,-3.0,9.6289,2.4,-2.2,-1.194,0.0,8.6349,0.002054923179207612,False
g10_child_19,wt,5,1,5,2,5,0,1,4,4,4,2.6,19.0,14.0,12.768,2.4,-2.2,-1.194,0.0,11.774,1.2606765796928153e-05,False
g10_child_20,orthogonal,1,15,19,16,19,0,1,4,4,4,2.6,4.0,-1.0,0.0053,0.0,-11.0,-1.194,0.0,-12.1887,971637026942.2684,True
g10_child_20,orthogonal,2,11,18,12,18,0,1,7,7,7,8.4,8.0,3.0,1.152,0.0,-11.0,-1.194,0.0,-11.042,151155260901.38074,False
g10_child_20,orthogonal,3,8,18,9,18,0,1,10,10,10,9.0,11.0,6.0,3.168,0.0,-11.0,-1.194,0.0,-9.026,5737386246.185096,False
g10_child_20,orthogonal,4,3,13,4,13,0,1,10,10,10,7.0,16.0,11.0,8.448,0.0,-11.0,-1.194,0.0,-3.746,1090960.6712009355,False
g10_child_20,orthogonal,5,0,17,1,17,0,1,17,17,17,9.2,19.0,14.0,12.768,0.0,-11.0,-1.194,0.0,0.574,984.9910446572683,False
g10_child_20,wt,1,12,19,13,19,2,3,9,9,7,4.2,5.0,0.0,0.0,0.0,-3.3,-1.194,0.0,-4.494,3672294.6545730713,True
g10_child_20,wt,2,8,12,9,12,0,1,4,4,4,8.8,11.0,6.0,3.168,0.0,-3.3,-1.194,0.0,-1.326,21497.825062765056,False
g10_child_20,wt,3,5,14,6,14,0,1,9,9,9,6.0,14.0,9.0,6.048,0.0,-3.3,-1.194,0.0,1.554,200.82139646108197,False
g10_child_20,wt,4,2,11,3,11,0,1,9,9,9,9.2,17.0,12.0,9.792,0.0,-3.3,-1.194,0.0,5.298,0.46168958578793506,False
g10_child_20,wt,5,15,19,16,19,3,4,7,7,4,5.8,1.0,-4.0,11.9567,0.0,-3.3,-1.194,0.0,7.4627,0.013767826400950105,False
g10_child_21,orthogonal,1,16,21,17,21,1,2,6,6,5,8.8,4.0,-1.0,0.0053,0.3,-13.2,-1.194,0.0,-14.0887,21206383441758.34,True
g10_child_21,orthogonal,2,11,17,12,17,0,1,6,6,6,15.0,10.0,5.0,2.4,0.3,-13.2,-1.194,0.0,-11.694,435410788630.8619,False
g10_child_21,orthogonal,3,8,17,9,17,0,1,9,9,9,11.4,13.0,8.0,4.992,0.3,-13.2,-1.194,0.0,-9.102,6490424437.993239,False
g10_child_21,orthogonal,4,4,17,5,17,0,1,13,13,13,17.2,17.0,12.0,9.792,0.3,-13.2,-1.194,0.0,-4.302,2689256.303126366,False
g10_child_21,orthogonal,5,1,17,2,17,0,1,16,16,16,23.0,20.0,15.0,14.4,0.3,-13.2,-1.194,0.0,0.306,1521.5874877442784,False
g10_child_21,wt,1,14,19,15,19,0,1,5,5,5,5.6,7.0,2.0,0.672,0.3,-3.0,-1.194,0.0,-3.222,466162.8995340091,True
g10_child_21,wt,2,11,20,12,20,0,1,9,9,9,6.0,10.0,5.0,2.4,0.3,-3.0,-1.194,0.0,-1.494,28234.94729060638,False
g10_child_21,wt,3,8,12,9,12,0,1,4,4,4,6.8,13.0,8.0,4.992,0.3,-3.0,-1.194,0.0,1.098,420.88252446993545,False
g10_child_21,wt,4,5,14,6,14,0,1,9,9,9,6.0,16.0,11.0,8.448,0.3,-3.0,-1.194,0.0,4.554,1.5440431875050085,False
g10_child_21,wt,5,17,21,18,21,3,4,7,7,4,0.4,1.0,-4.0,11.9567,0.3,-3.0,-1.194,0.0,8.0627,0.0052003825657082605,False
g10_child_21,wt,6,2,11,3,11,0,1,9,9,9,5.0,19.0,14.0,12.768,0.3,-3.0,-1.194,0.0,8.874,0.0013940637388718286,False
g10_child_22,orthogonal,1,15,20,16,20,0,1,5,5,5,9.8,5.0,0.0,0.0,0.0,-12.4,-1.194,0.0,-13.594,9503007759860.16,True
g10_child_22,orthogonal,2,10,20,11,20,0,1,10,10,10,14.4,10.0,5.0,2.4,0.0,-12.4,-1.194,0.0,-11.194,193437482941.47455,False
g10_child_22,orthogonal,3,7,20,8,20,0,1,13,13,13,14.0,13.0,8.0,4.992,0.0,-12.4,-1.194,0.0,-8.602,2883464074.1335497,False
g10_child_22,orthogonal,4,3,20,4,20,0,1,17,17,17,16.4,17.0,12.0,9.792,0.0,-12.4,-1.194,0.0,-3.802,1194740.6537560192,False
g10_child_22,orthogonal,5,0,13,1,13,0,1,13,13,13,8.6,20.0,15.0,14.4,0.0,-12.4,-1.194,0.0,0.806,675.9870480702025,False
g10_child_22,wt,1,11,20,12,20,0,1,9,9,9,2.8,9.0,4.0,1.728,0.0,-3.3,-1.194,0.0,-2.766,222426.63693548995,True
g10_child_22,wt,2,8,12,9,12,0,1,4,4,4,8.8,12.0,7.0,4.032,0.0,-3.3,-1.194,0.0,-0.462,5290.773406939144,False
g10_child_22,wt,3,5,14,6,14,0,1,9,9,9,6.0,15.0,10.0,7.2,0.0,-3.3,-1.194,0.0,2.706,30.972493181468398,False
g10_child_22,wt,4,15,20,16,20,3,4,8,8,5,3.4,2.0,-3.0,9.6289,0.0,-3.3,-1.194,0.0,5.1349,0.6015955632894865,False
g10_child_22,wt,5,2,11,3,11,0,1,9,9,9,9.2,18.0,13.0,11.232,0.0,-3.3,-1.194,0.0,6.738,0.044622901669138466,False
g10_child_23,orthogonal,1,11,18,12,18,0,1,7,7,7,8.4,10.0,5.0,2.4,1.5,-9.3,-1.194,0.0,-6.594,110877348.44537437,True
g10_child_23,orthogonal,2,7,21,8,21,2,3,16,16,14,10.4,12.0,7.0,4.032,1.5,-9.3,-1.194,0.0,-4.962,7847745.752310805,False
g10_child_23,orthogonal,3,3,13,4,13,0,1,10,10,10,7.0,18.0,13.0,11.232,1.5,-9.3,-1.194,0.0,2.238,66.18865713857102,False
g10_child_23,orthogonal,4,15,21,16,21,9,10,15,15,6,8.6,-3.0,-8.0,12.2,1.5,-9.3,-1.194,0.0,3.206,13.760225295091903,False
g10_child_23,orthogonal,5,0,13,1,13,0,1,13,13,13,8.6,21.0,16.0,16.128,1.5,-9.3,-1.194,0.0,7.134,0.023468744072336414,False
g10_child_23,wt,1,16,21,17,21,2,3,7,7,5,7.6,3.0,-2.0,1.525,1.5,-2.8,-1.194,-1.3,-2.269,99298.5303892779,True
g10_child_23,wt,2,12,21,13,21,0,1,9,9,9,6.0,9.0,4.0,1.728,1.5,-2.8,-1.194,-1.3,-2.066,71430.76470308173,False
g10_child_23,wt,3,8,12,9,12,0,1,4,4,4,8.8,13.0,8.0,4.992,1.5,-2.8,-1.194,-1.3,1.198,357.840494619925,False
g10_child_23,wt,4,5,14,6,14,0,1,9,9,9,6.0,16.0,11.0,8.448,1.5,-2.8,-1.194,-1.3,4.654,1.3127681616792473,False
g10_child_23,wt,5,2,11,3,11,0,1,9,9,9,9.2,19.0,14.0,12.768,1.5,-2.8,-1.194,-1.3,8.974,0.0011852534349765605,False
g10_child_24,orthogonal,1,14,19,15,19,0,1,5,5,5,5.6,5.0,0.0,0.0,0.6,-12.2,-1.194,0.0,-12.794,2594703380679.242,True
g10_child_24,orthogonal,2,11,17,12,17,0,1,6,6,6,11.8,8.0,3.0,1.152,0.6,-12.2,-1.194,0.0,-11.642,400178637247.92267,False
g10_child_24,orthogonal,3,8,17,9,17,0,1,9,9,9,8.2,11.0,6.0,3.168,0.6,-12.2,-1.194,0.0,-9.626,15189543491.055277,False
g10_child_24,orthogonal,4,4,17,5,17,0,1,13,13,13,14.0,15.0,10.0,7.2,0.6,-12.2,-1.194,0.0,-5.594,21883982.720706746,False
g10_child_24,orthogonal,5,1,17,2,17,0,1,16,16,16,19.8,18.0,13.0,11.232,0.6,-12.2,-1.194,0.0,-1.562,31528.8408767655,False
g10_child_24,wt,1,11,19,12,19,0,1,8,8,8,4.0,8.0,3.0,1.152,0.6,-3.9,-1.194,0.0,-3.342,566374.6251896261,True
g10_child_24,wt,2,8,12,9,12,0,1,4,4,4,8.8,11.0,6.0,3.168,0.6,-3.9,-1.194,0.0,-1.326,21497.82922124885,False
g10_child_24,wt,3,5,14,6,14,0,1,9,9,9,10.2,14.0,9.0,6.048,0.6,-3.9,-1.194,0.0,1.554,200.8214353074546,False
g10_child_24,wt,4,14,19,15,19,3,4,8,8,5,6.6,2.0,-3.0,9.6289,0.6,-3.9,-1.194,0.0,5.1349,0.601595679660579,False
g10_child_24,wt,5,2,11,3,11,0,1,9,9,9,9.2,17.0,12.0,9.792,0.6,-3.9,-1.194,0.0,5.298,0.46168967509597647,False
g10_child_25,orthogonal,1,16,21,17,21,0,1,5,5,5,5.6,5.0,0.0,0.0,0.5,-10.9,-1.194,0.0,-11.594,370192294145.54315,True
g10_child_25,orthogonal,2,11,18,12,18,0,1,7,7,7,8.4,10.0,5.0,2.4,0.5,-10.9,-1.194,0.0,-9.194,7535410618.7637,False
g10_child_25,orthogonal,3,8,18,9,18,0,1,10,10,10,12.2,13.0,8.0,4.992,0.5,-10.9,-1.194,0.0,-6.602,112326140.06678079,False
g10_child_25,orthogonal,4,3,13,4,13,0,1,10,10,10,9.0,18.0,13.0,11.232,0.5,-10.9,-1.194,0.0,-0.362,4498.292183542068,False
g10_child_25,orthogonal,5,0,17,1,17,0,1,17,17,17,12.4,21.0,16.0,16.128,0.5,-10.9,-1.194,0.0,4.534,1.594975220559663,False
g10_child_25,wt,1,12,21,13,21,0,1,9,9,9,6.0,9.0,4.0,1.728,0.5,-2.9,-1.194,0.0,-1.866,51634.708182601156,True
g10_child_25,wt,2,8,13,9,13,0,1,5,5,5,5.6,13.0,8.0,4.992,0.5,-2.9,-1.194,0.0,1.398,258.6699105409456,False
g10_child_25,wt,3,5,13,6,13,0,1,8,8,8,2.0,16.0,11.0,8.448,0.5,-2.9,-1.194,0.0,4.854,0.9489524747702065,False
g10_child_25,wt,4,16,21,17,21,3,4,8,8,5,6.6,2.0,-3.0,9.6289,0.5,-2.9,-1.194,0.0,6.0349,0.13965598627204615,False
g10_child_25,wt,5,2,11,3,11,0,1,9,9,9,5.0,19.0,14.0,12.768,0.5,-2.9,-1.194,0.0,9.174,0.0008567767052730417,False
g10_child_26,orthogonal,1,14,18,15,18,0,1,4,4,4,10.0,10.0,5.0,2.4,5.9,-6.6,-1.194,0.0,0.506,1099.9004956677356,True
g10_child_26,orthogonal,2,11,18,12,18,0,1,7,7,7,12.8,13.0,8.0,4.992,5.9,-6.6,-1.194,0.0,3.098,16.39559984007421,False
g10_child_26,orthogonal,3,8,18,9,18,0,1,10,10,10,13.4,16.0,11.0,8.448,5.9,-6.6,-1.194,0.0,6.554,0.06014864663247177,False
g10_child_26,orthogonal,4,19,24,20,24,12,13,17,17,5,6.6,-7.0,-12.0,12.2,5.9,-6.6,-1.194,0.0,10.306,0.00013649860758421613,False
g10_child_26,orthogonal,5,5,18,6,18,0,1,13,13,13,9.8,19.0,14.0,12.768,5.9,-6.6,-1.194,0.0,10.874,5.43061540578002e-05,False
g10_child_26,orthogonal,6,0,17,1,17,0,1,17,17,17,12.2,24.0,19.0,21.888,5.9,-6.6,-1.194,0.0,19.994,2.0315678510119702e-11,False
g10_child_26,wt,1,16,24,17,24,0,1,8,8,8,9.4,8.0,3.0,1.152,5.9,-4.1,-1.194,-0.6,1.158,381.8368663565316,True
g10_child_26,wt,2,13,18,14,18,0,1,5,5,5,1.4,11.0,6.0,3.168,5.9,-4.1,-1.194,-0.6,3.174,14.493346591156369,False
g10_child_26,wt,3,8,12,9,12,0,1,4,4,4,8.8,16.0,11.0,8.448,5.9,-4.1,-1.194,-0.6,8.454,0.002755901458708524,False
g10_child_26,wt,4,19,24,20,24,3,4,8,8,5,10.8,2.0,-3.0,9.6289,5.9,-4.1,-1.194,-0.6,9.6349,0.0004055820987006875,False
g10_child_26,wt,5,5,14,6,14,0,1,9,9,9,6.0,19.0,14.0,12.768,5.9,-4.1,-1.194,-0.6,12.774,2.4882090880486312e-06,False
g10_child_26,wt,6,2,11,3,11,0,1,9,9,9,9.2,22.0,17.0,17.952,5.9,-4.1,-1.194,-0.6,17.958,5.528848590083747e-10,False
g10_child_27,orthogonal,1,14,18,15,18,0,1,4,4,4,6.8,6.0,1.0,0.288,0.5,-14.5,-1.194,0.0,-14.906,79882048632949.23,True
g10_child_27,orthogonal,2,11,18,12,18,0,1,7,7,7,13.8,9.0,4.0,1.728,0.5,-14.5,-1.194,0.0,-13.466,7720704367186.447,False
g10_child_27,orthogonal,3,8,18,9,18,0,1,10,10,10,17.6,12.0,7.0,4.032,0.5,-14.5,-1.194,0.0,-11.162,183649305279.00845,False
g10_child_27,orthogonal,4,3,20,4,20,0,1,17,17,17,14.2,17.0,12.0,9.792,0.5,-14.5,-1.194,0.0,-5.402,16025817.9972898,False
g10_child_27,orthogonal,5,0,17,1,17,0,1,17,17,17,11.2,20.0,15.0,14.4,0.5,-14.5,-1.194,0.0,-0.794,9067.445195608565,False
g10_child_27,wt,1,11,20,12,20,0,1,9,9,9,6.0,9.0,4.0,1.728,0.5,-3.0,-1.194,0.0,-1.966,60731.407334911506,True
g10_child_27,wt,2,8,13,9,13,0,1,5,5,5,5.6,12.0,7.0,4.032,0.5,-3.0,-1.194,0.0,0.338,1444.593684104164,False
g10_child_27,wt,3,5,13,6,13,0,1,8,8,8,2.0,15.0,10.0,7.2,0.5,-3.0,-1.194,0.0,3.506,8.45673488345315,False
g10_child_27,wt,4,15,20,16,20,3,4,8,8,5,6.6,2.0,-3.0,9.6289,0.5,-3.0,-1.194,0.0,5.9349,0.16425975642299406,False
g10_child_27,wt,5,2,11,3,11,0,1,9,9,9,5.0,18.0,13.0,11.232,0.5,-3.0,-1.194,0.0,7.538,0.01218384477269298,False
g10_child_28,orthogonal,1,12,18,13,18,0,1,6,6,6,11.8,8.0,3.0,1.152,0.3,-11.6,-1.194,0.0,-11.342,245945331975.15366,True
g10_child_28,orthogonal,2,8,18,9,18,0,1,10,10,10,11.2,12.0,7.0,4.032,0.3,-11.6,-1.194,0.0,-8.462,2297492182.4013658,False
g10_child_28,orthogonal,3,3,20,4,20,0,1,17,17,17,7.8,17.0,12.0,9.792,0.3,-11.6,-1.194,0.0,-2.702,200486.41898984017,False
g10_child_28,orthogonal,4,15,20,16,20,12,13,17,17,5,6.6,-7.0,-12.0,12.2,0.3,-11.6,-1.194,0.0,-0.294,4028.346066083763,False
g10_child_28,orthogonal,5,0,13,1,13,0,1,13,13,13,8.6,20.0,15.0,14.4,0.3,-11.6,-1.194,0.0,1.906,113.4356834054665,False
g10_child_28,wt,1,12,20,13,20,0,1,8,8,8,8.2,8.0,3.0,1.152,0.3,-5.9,-1.194,0.0,-5.642,23656612.83208075,True
g10_child_28,wt,2,7,15,8,15,0,1,8,8,8,8.2,13.0,8.0,4.992,0.3,-5.9,-1.194,0.0,-1.802,46541.44251901146,False
g10_child_28,wt,3,15,20,16,20,3,4,8,8,5,10.8,2.0,-3.0,9.6289,0.3,-5.9,-1.194,0.0,2.8349,25.127743091276255,False
g10_child_28,wt,4,2,11,3,11,0,1,9,9,9,9.2,18.0,13.0,11.232,0.3,-5.9,-1.194,0.0,4.438,1.8638315798047862,False
g10_child_29,orthogonal,1,15,19,16,19,0,1,4,4,4,6.8,6.0,1.0,0.288,0.9,-13.2,-1.194,0.0,-13.206,5063270100257.34,True
g10_child_29,orthogonal,2,12,19,13,19,0,1,7,7,7,13.8,9.0,4.0,1.728,0.9,-13.2,-1.194,0.0,-11.766,489371670410.2794,False
g10_child_29,orthogonal,3,9,19,10,19,0,1,10,10,10,17.6,12.0,7.0,4.032,0.9,-13.2,-1.194,0.0,-9.462,11640488097.956642,False
g10_child_29,orthogonal,4,6,19,7,19,0,1,13,13,13,14.0,15.0,10.0,7.2,0.9,-13.2,-1.194,0.0,-6.294,68144089.81682423,False
g10_child_29,orthogonal,5,3,19,4,19,0,1,16,16,16,12.4,18.0,13.0,11.232,0.9,-13.2,-1.194,0.0,-2.262,98177.01795632207,False
g10_child_29,orthogonal,6,0,17,1,17,0,1,17,17,17,12.2,21.0,16.0,16.128,0.9,-13.2,-1.194,0.0,2.634,34.810969247771716,False
g10_child_29,wt,1,12,21,13,21,0,1,9,9,9,1.8,9.0,4.0,1.728,0.9,-3.3,-1.194,0.0,-1.866,51634.69819451841,True
g10_child_29,wt,2,8,12,9,12,0,1,4,4,4,8.8,13.0,8.0,4.992,0.9,-3.3,-1.194,0.0,1.398,258.6698605045154,False
g10_child_29,wt,3,5,14,6,14,0,1,9,9,9,9.2,16.0,11.0,8.448,0.9,-3.3,-1.194,0.0,4.854,0.9489522912073246,False
g10_child_29,wt,4,16,21,17,21,3,4,8,8,5,2.4,2.0,-3.0,9.6289,0.9,-3.3,-1.194,0.0,6.0349,0.13965595925735794,False
g10_child_29,wt,5,2,11,3,11,0,1,9,9,9,9.2,19.0,14.0,12.768,0.9,-3.3,-1.194,0.0,9.174,0.0008567765395404,False
g10_child_30,orthogonal,1,14,18,15,18,0,1,4,4,4,10.0,10.0,5.0,2.4,2.0,-15.4,-1.194,0.0,-12.194,980069971293.717,True
g10_child_30,orthogonal,2,11,18,12,18,0,1,7,7,7,17.0,13.0,8.0,4.992,2.0,-15.4,-1.194,0.0,-9.602,14609353416.873947,False
g10_child_30,orthogonal,3,8,18,9,18,0,1,10,10,10,20.8,16.0,11.0,8.448,2.0,-15.4,-1.194,0.0,-6.146,53595650.34349299,False
g10_child_30,orthogonal,4,19,24,20,24,12,13,17,17,5,6.6,-7.0,-12.0,12.2,2.0,-15.4,-1.194,0.0,-2.394,121627.5353485321,False
g10_child_30,orthogonal,5,5,18,6,18,0,1,13,13,13,17.2,19.0,14.0,12.768,2.0,-15.4,-1.194,0.0,-1.826,48389.67802827388,False
g10_child_30,orthogonal,6,1,18,2,18,0,1,17,17,17,15.6,23.0,18.0,19.872,2.0,-15.4,-1.194,0.0,5.278,0.47691852928893746,False
g10_child_30,wt,1,16,24,17,24,0,1,8,8,8,9.4,8.0,3.0,1.152,2.0,-5.8,-1.194,-0.1,-3.942,1499456.4241418352,True
g10_child_30,wt,2,13,18,14,18,0,1,5,5,5,5.6,11.0,6.0,3.168,2.0,-5.8,-1.194,-0.1,-1.926,56914.72869236176,False
g10_child_30,wt,3,9,18,10,18,0,1,9,9,9,6.0,15.0,10.0,7.2,2.0,-5.8,-1.194,-0.1,2.106,81.99857619097064,False
g10_child_30,wt,4,19,24,20,24,3,4,8,8,5,10.8,2.0,-3.0,9.6289,2.0,-5.8,-1.194,-0.1,4.5349,1.5927028974877036,False
g10_child_30,wt,5,6,13,7,13,0,1,7,7,7,3.2,18.0,13.0,11.232,2.0,-5.8,-1.194,-0.1,6.138,0.1181375480798659,False
g10_child_30,wt,6,2,11,3,11,0,1,9,9,9,5.0,22.0,17.0,17.952,2.0,-5.8,-1.194,-0.1,12.858,2.1711542983300503e-06,False
g10_child_31,orthogonal,1,13,18,14,18,0,1,5,5,5,7.6,7.0,2.0,0.672,2.9,-10.8,-1.194,0.0,-8.422,2153106077.9662237,True
g10_child_31,orthogonal,2,10,20,11,20,0,1,10,10,10,12.2,10.0,5.0,2.4,2.9,-10.8,-1.194,0.0,-6.694,130411143.15023975,False
g10_child_31,orthogonal,3,7,20,8,20,0,1,13,13,13,11.8,13.0,8.0,4.992,2.9,-10.8,-1.194,0.0,-4.102,1943965.7734492735,False
g10_child_31,orthogonal,4,3,20,4,20,0,1,17,17,17,14.2,17.0,12.0,9.792,2.9,-10.8,-1.194,0.0,0.698,805.4669242751022,False
g10_child_31,orthogonal,5,16,20,17,20,12,13,16,16,4,5.8,-8.0,-13.0,12.2,2.9,-10.8,-1.194,0.0,3.106,16.184136210603157,False
g10_child_31,orthogonal,6,0,13,1,13,0,1,13,13,13,5.4,20.0,15.0,14.4,2.9,-10.8,-1.194,0.0,5.306,0.4557350641305812,False
g10_child_31,wt,1,14,20,15,20,3,4,9,9,6,12.8,3.0,-2.0,1.525,2.9,-4.0,-1.194,0.0,-0.769,8706.971417343626,True
g10_child_31,wt,2,11,20,12,20,0,1,9,9,9,10.2,9.0,4.0,1.728,2.9,-4.0,-1.194,0.0,-0.566,6263.392057772965,False
g10_child_31,wt,3,7,15,8,15,0,1,8,8,8,11.4,13.0,8.0,4.992,2.9,-4.0,-1.194,0.0,2.698,31.37717090483972,False
g10_child_31,wt,4,2,11,3,11,0,1,9,9,9,9.2,18.0,13.0,11.232,2.9,-4.0,-1.194,0.0,8.938,0.0012565524154839669,False
g10_child_32,orthogonal,1,14,18,15,18,0,1,4,4,4,6.8,6.0,1.0,0.288,0.0,-14.3,-1.194,0.0,-15.206,129976364382840.4,True
g10_child_32,orthogonal,2,11,18,12,18,0,1,7,7,7,13.8,9.0,4.0,1.728,0.0,-14.3,-1.194,0.0,-13.766,12562385433211.03,False
g10_child_32,orthogonal,3,8,18,9,18,0,1,10,10,10,14.4,12.0,7.0,4.032,0.0,-14.3,-1.194,0.0,-11.462,298816435358.0963,False
g10_child_32,orthogonal,4,5,18,6,18,0,1,13,13,13,10.8,15.0,10.0,7.2,0.0,-14.3,-1.194,0.0,-8.294,1749288675.7351482,False
g10_child_32,orthogonal,5,1,18,2,18,0,1,17,17,17,9.2,19.0,14.0,12.768,0.0,-14.3,-1.194,0.0,-2.726,208448.14623089813,False
g10_child_32,wt,1,12,20,13,20,1,2,9,9,8,3.0,7.0,2.0,0.672,0.0,-3.3,-1.194,0.0,-3.822,1234149.5638549565,True
g10_child_32,wt,2,8,12,9,12,0,1,4,4,4,8.8,12.0,7.0,4.032,0.0,-3.3,-1.194,0.0,-0.462,5290.773406939144,False
g10_child_32,wt,3,5,14,6,14,0,1,9,9,9,6.0,15.0,10.0,7.2,0.0,-3.3,-1.194,0.0,2.706,30.972493181468398,False
g10_child_32,wt,4,15,20,16,20,3,4,8,8,5,2.4,2.0,-3.0,9.6289,0.0,-3.3,-1.194,0.0,5.1349,0.6015955632894865,False
g10_child_32,wt,5,2,11,3,11,0,1,9,9,9,9.2,18.0,13.0,11.232,0.0,-3.3,-1.194,0.0,6.738,0.044622901669138466,False
g10_child_33,orthogonal,1,14,18,15,18,0,1,4,4,4,6.8,6.0,1.0,0.288,0.0,-14.6,-1.194,0.0,-15.506,211485003042506.25,True
g10_child_33,orthogonal,2,11,18,12,18,0,1,7,7,7,13.8,9.0,4.0,1.728,0.0,-14.6,-1.194,0.0,-14.066,20440301851638.176,False
g10_child_33,orthogonal,3,8,18,9,18,0,1,10,10,10,14.4,12.0,7.0,4.032,0.0,-14.6,-1.194,0.0,-11.762,486205280790.2739,False
g10_child_33,orthogonal,4,3,20,4,20,0,1,17,17,17,11.0,17.0,12.0,9.792,0.0,-14.6,-1.194,0.0,-6.002,42427807.322376564,False
